Duration,Protocol,Service,Scr_bytes,Dts_bytes,Count,Srv_count,Dst_host_srv_count
0.0,0.0,4.0,60.0,0.0,1.0,1.0,1.0
0.0,0.0,4.0,0.0,92.0,7.0,7.0,7.0
0.0,1.0,4.0,0.0,82.0,1.0,1.0,1.0
0.0,0.0,4.0,152.0,54.0,3.0,3.0,3.0
0.0,1.0,4.0,0.0,82.0,1.0,1.0,1.0
0.0,0.0,4.0,869.0,66.0,2.0,2.0,2.0
0.0,1.0,4.0,221.0,0.0,1.0,1.0,1.0
0.0,0.0,4.0,0.0,66.0,1.0,1.0,1.0
0.0,0.0,4.0,60.0,0.0,11.0,11.0,11.0
0.0,0.0,4.0,0.0,66.0,1.0,1.0,1.0
0.0,0.0,4.0,0.0,354.0,3.0,3.0,3.0
0.0,1.0,4.0,221.0,0.0,1.0,1.0,1.0
0.0,0.0,4.0,0.0,54.0,12.0,12.0,12.0
0.0,0.0,4.0,0.0,425.0,3.0,3.0,3.0
0.0,0.0,4.0,0.0,458.0,3.0,3.0,3.0
0.0,0.0,4.0,726.0,0.0,5.0,5.0,5.0
0.0,0.0,4.0,1466.0,0.0,1.0,1.0,1.0
0.0,0.0,4.0,0.0,54.0,5.0,5.0,5.0
0.0,0.0,4.0,0.0,66.0,1.0,1.0,1.0
0.0,0.0,4.0,0.0,128.0,1.0,1.0,1.0
0.0,0.0,4.0,598.0,54.0,2.0,2.0,2.0
0.0,0.0,4.0,157.0,410.0,4.0,4.0,4.0
0.0,0.0,4.0,153.0,0.0,1.0,1.0,1.0
0.0,0.0,4.0,60.0,0.0,1.0,1.0,1.0
0.0,0.0,4.0,0.0,529.0,2.0,2.0,2.0
0.0,1.0,4.0,0.0,42.0,1.0,1.0,1.0
0.0,0.0,4.0,0.0,85.0,25.0,25.0,25.0
1.0,1.0,4.0,0.0,82.0,1.0,1.0,1.0
0.0,0.0,4.0,396.0,54.0,3.0,3.0,3.0
0.0,1.0,4.0,0.0,42.0,1.0,1.0,1.0
0.0,1.0,4.0,387.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,1066.0,0.0,101.0,101.0,101.0
0.0,1.0,4.0,82.0,0.0,1.0,1.0,1.0
0.0,0.0,4.0,54.0,134.0,6.0,6.0,6.0
0.0,1.0,4.0,718.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,698.0,0.0,1.0,1.0,1.0
0.0,0.0,4.0,812.0,54.0,2.0,2.0,2.0
0.0,1.0,4.0,0.0,698.0,1.0,1.0,1.0
1.0,1.0,4.0,718.0,0.0,1.0,1.0,1.0
0.0,0.0,4.0,364.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,179.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,81.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,101.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,119.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,139.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,95.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,75.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,1066.0,0.0,11.0,11.0,11.0
0.0,1.0,4.0,698.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,1066.0,0.0,90.0,90.0,90.0
0.0,1.0,4.0,718.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,217.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,79.0,0.0,1.0,1.0,1.0
0.0,2.0,4.0,110.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,42.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,82.0,1.0,1.0,1.0
1.0,1.0,4.0,0.0,42.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,698.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,217.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,1066.0,0.0,101.0,101.0,101.0
0.0,1.0,4.0,718.0,0.0,1.0,1.0,1.0
0.0,0.0,4.0,78.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,217.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,79.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,82.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
1.0,0.0,4.0,60.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,82.0,1.0,1.0,1.0
0.0,1.0,4.0,86.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,1066.0,0.0,102.0,102.0,102.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,698.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,82.0,0.0,1.0,1.0,1.0
1.0,3.0,4.0,216.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,217.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,179.0,0.0,1.0,1.0,1.0
0.0,0.0,4.0,0.0,686.0,5.0,5.0,5.0
0.0,1.0,4.0,718.0,0.0,1.0,1.0,1.0
0.0,0.0,4.0,60.0,0.0,4.0,4.0,4.0
0.0,1.0,4.0,0.0,1066.0,64.0,64.0,64.0
0.0,1.0,4.0,0.0,42.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,1066.0,37.0,37.0,37.0
0.0,1.0,4.0,428.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,82.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,82.0,0.0,1.0,1.0,1.0
0.0,2.0,4.0,110.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,82.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,42.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,42.0,1.0,1.0,1.0
0.0,2.0,4.0,70.0,0.0,1.0,1.0,1.0
1.0,2.0,4.0,110.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,82.0,1.0,1.0,1.0
0.0,1.0,4.0,217.0,0.0,1.0,1.0,1.0
0.0,0.0,4.0,356.0,324.0,3.0,3.0,3.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,1066.0,0.0,101.0,101.0,101.0
0.0,0.0,4.0,112.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,698.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,82.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,0.0,4.0,101.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,82.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,42.0,1.0,1.0,1.0
0.0,2.0,4.0,110.0,82.0,2.0,2.0,2.0
0.0,0.0,4.0,0.0,54.0,1.0,1.0,1.0
0.0,1.0,4.0,566.0,0.0,1.0,1.0,1.0
1.0,1.0,4.0,586.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,82.0,0.0,1.0,1.0,1.0
0.0,2.0,4.0,70.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,217.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,718.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,217.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,1066.0,0.0,101.0,101.0,101.0
0.0,1.0,4.0,217.0,0.0,1.0,1.0,1.0
0.0,3.0,4.0,44.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,82.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
1.0,2.0,4.0,42.0,70.0,2.0,2.0,2.0
0.0,1.0,4.0,82.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,179.0,0.0,2.0,2.0,2.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,217.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,1066.0,0.0,39.0,39.0,39.0
0.0,1.0,4.0,217.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,1066.0,0.0,62.0,62.0,62.0
0.0,1.0,4.0,698.0,0.0,1.0,1.0,1.0
0.0,3.0,4.0,44.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,82.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
1.0,2.0,4.0,42.0,70.0,2.0,2.0,2.0
0.0,1.0,4.0,0.0,167.0,1.0,1.0,1.0
0.0,1.0,4.0,82.0,0.0,1.0,1.0,1.0
0.0,2.0,4.0,72.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,217.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,718.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,87.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,217.0,0.0,2.0,2.0,2.0
0.0,1.0,4.0,1066.0,0.0,100.0,100.0,100.0
0.0,1.0,4.0,82.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,82.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,2.0,4.0,42.0,70.0,2.0,2.0,2.0
0.0,1.0,4.0,82.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,82.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,102.0,0.0,2.0,2.0,2.0
0.0,1.0,4.0,217.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,217.0,0.0,2.0,2.0,2.0
0.0,1.0,4.0,87.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,1066.0,0.0,101.0,101.0,101.0
0.0,1.0,4.0,82.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
1.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,2.0,4.0,42.0,70.0,2.0,2.0,2.0
0.0,1.0,4.0,82.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,82.0,0.0,2.0,2.0,2.0
0.0,1.0,4.0,102.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,387.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,179.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,167.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,1066.0,0.0,101.0,101.0,101.0
0.0,1.0,4.0,82.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
1.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,2.0,4.0,114.0,142.0,2.0,2.0,2.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,87.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,107.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,1066.0,0.0,101.0,101.0,101.0
0.0,1.0,4.0,82.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
1.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,2.0,4.0,42.0,70.0,2.0,2.0,2.0
0.0,1.0,4.0,82.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,82.0,0.0,2.0,2.0,2.0
0.0,1.0,4.0,102.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,289.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,309.0,0.0,1.0,1.0,1.0
0.0,2.0,4.0,110.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,167.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,1066.0,0.0,29.0,29.0,29.0
0.0,1.0,4.0,82.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,1066.0,0.0,71.0,71.0,71.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,1066.0,0.0,1.0,1.0,1.0
1.0,1.0,4.0,82.0,0.0,1.0,1.0,1.0
0.0,2.0,4.0,42.0,70.0,2.0,2.0,2.0
0.0,1.0,4.0,82.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,96.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,116.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,179.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,123.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,143.0,0.0,1.0,1.0,1.0
0.0,0.0,4.0,243.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,131.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,151.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,123.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,143.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,87.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,107.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,82.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,1066.0,0.0,30.0,30.0,30.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,1066.0,0.0,6.0,6.0,6.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,1066.0,0.0,5.0,5.0,5.0
0.0,1.0,4.0,123.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,1066.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,143.0,0.0,1.0,1.0,1.0
1.0,1.0,4.0,1066.0,0.0,59.0,59.0,59.0
0.0,2.0,4.0,42.0,70.0,2.0,2.0,2.0
0.0,1.0,4.0,0.0,287.0,1.0,1.0,1.0
0.0,1.0,4.0,307.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,96.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,116.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,123.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,143.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,167.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,123.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,143.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,82.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,123.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,143.0,0.0,1.0,1.0,1.0
1.0,1.0,4.0,1066.0,0.0,101.0,101.0,101.0
0.0,2.0,4.0,82.0,110.0,2.0,2.0,2.0
0.0,1.0,4.0,0.0,287.0,1.0,1.0,1.0
0.0,1.0,4.0,307.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,131.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,151.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,123.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,143.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,387.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,123.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,143.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,82.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,123.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,143.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,1066.0,0.0,100.0,100.0,100.0
1.0,2.0,4.0,110.0,0.0,1.0,1.0,1.0
0.0,2.0,4.0,70.0,42.0,2.0,2.0,2.0
0.0,1.0,4.0,0.0,42.0,1.0,1.0,1.0
0.0,1.0,4.0,131.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,151.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,179.0,0.0,1.0,1.0,1.0
0.0,2.0,4.0,42.0,70.0,2.0,2.0,2.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,1066.0,0.0,100.0,100.0,100.0
0.0,1.0,4.0,287.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,307.0,0.0,1.0,1.0,1.0
0.0,2.0,4.0,82.0,110.0,2.0,2.0,2.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,96.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,116.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,123.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,143.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,123.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,143.0,0.0,1.0,1.0,1.0
0.0,2.0,4.0,82.0,110.0,2.0,2.0,2.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,123.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,143.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
1.0,1.0,4.0,307.0,0.0,3.0,3.0,3.0
0.0,1.0,4.0,1066.0,0.0,3.0,3.0,3.0
0.0,2.0,4.0,70.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,1066.0,74.0,74.0,74.0
0.0,1.0,4.0,131.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,151.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,1066.0,0.0,24.0,24.0,24.0
0.0,2.0,4.0,42.0,70.0,2.0,2.0,2.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,0.0,4.0,0.0,54.0,8.0,8.0,8.0
0.0,2.0,4.0,70.0,42.0,2.0,2.0,2.0
0.0,0.0,4.0,101.0,166.0,3.0,3.0,3.0
0.0,1.0,4.0,0.0,42.0,1.0,1.0,1.0
1.0,1.0,4.0,0.0,42.0,1.0,1.0,1.0
0.0,2.0,4.0,70.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,42.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,1066.0,9.0,9.0,9.0
0.0,1.0,4.0,0.0,42.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,1066.0,19.0,19.0,19.0
0.0,1.0,4.0,131.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,1066.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,151.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,1066.0,0.0,19.0,19.0,19.0
0.0,2.0,4.0,70.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,1066.0,46.0,46.0,46.0
0.0,1.0,4.0,0.0,42.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,1066.0,7.0,7.0,7.0
0.0,0.0,4.0,66.0,55.0,2.0,2.0,2.0
0.0,2.0,4.0,70.0,42.0,2.0,2.0,2.0
0.0,1.0,4.0,0.0,42.0,1.0,1.0,1.0
1.0,1.0,4.0,0.0,42.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,42.0,1.0,1.0,1.0
0.0,2.0,4.0,110.0,82.0,2.0,2.0,2.0
0.0,1.0,4.0,0.0,42.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,1066.0,100.0,100.0,100.0
0.0,1.0,4.0,387.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,344.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,364.0,0.0,1.0,1.0,1.0
0.0,2.0,4.0,70.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,42.0,1.0,1.0,1.0
1.0,1.0,4.0,0.0,42.0,1.0,1.0,1.0
0.0,1.0,4.0,131.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,287.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,307.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,2.0,4.0,70.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,1066.0,41.0,41.0,41.0
0.0,2.0,4.0,70.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,1066.0,60.0,60.0,60.0
0.0,0.0,4.0,0.0,98.0,1.0,1.0,1.0
0.0,1.0,4.0,123.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,143.0,0.0,1.0,1.0,1.0
0.0,0.0,4.0,302.0,0.0,1.0,1.0,1.0
0.0,0.0,4.0,229.0,54.0,2.0,2.0,2.0
0.0,0.0,4.0,325.0,54.0,2.0,2.0,2.0
0.0,1.0,4.0,123.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,143.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,143.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,502.0,0.0,1.0,1.0,1.0
1.0,1.0,4.0,522.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,131.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,151.0,0.0,1.0,1.0,1.0
0.0,2.0,4.0,82.0,110.0,2.0,2.0,2.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,0.0,4.0,79.0,83.0,2.0,2.0,2.0
0.0,1.0,4.0,0.0,1066.0,42.0,42.0,42.0
0.0,0.0,4.0,60.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,1066.0,59.0,59.0,59.0
0.0,1.0,4.0,211.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,82.0,0.0,1.0,1.0,1.0
1.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,131.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,151.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,114.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,1066.0,0.0,101.0,101.0,101.0
0.0,2.0,4.0,142.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,211.0,0.0,1.0,1.0,1.0
0.0,0.0,4.0,54.0,1011.0,11.0,11.0,11.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
1.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,82.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,1066.0,0.0,101.0,101.0,101.0
0.0,1.0,4.0,211.0,0.0,1.0,1.0,1.0
0.0,0.0,4.0,85.0,85.0,2.0,2.0,2.0
0.0,1.0,4.0,82.0,0.0,1.0,1.0,1.0
1.0,0.0,4.0,54.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,151.0,0.0,1.0,1.0,1.0
0.0,2.0,4.0,110.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,42.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,42.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,42.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,82.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,42.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,1066.0,101.0,101.0,101.0
0.0,1.0,4.0,211.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,387.0,0.0,1.0,1.0,1.0
0.0,2.0,4.0,70.0,0.0,1.0,1.0,1.0
1.0,2.0,4.0,110.0,82.0,2.0,2.0,2.0
0.0,1.0,4.0,0.0,42.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,42.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,42.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,82.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,42.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,1066.0,102.0,102.0,102.0
1.0,2.0,4.0,70.0,42.0,2.0,2.0,2.0
0.0,1.0,4.0,0.0,42.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,42.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,42.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,82.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,42.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,1066.0,101.0,101.0,101.0
1.0,1.0,4.0,0.0,42.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,42.0,1.0,1.0,1.0
0.0,2.0,4.0,70.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,42.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,42.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,82.0,1.0,1.0,1.0
0.0,2.0,4.0,70.0,42.0,2.0,2.0,2.0
0.0,1.0,4.0,0.0,1066.0,101.0,101.0,101.0
1.0,1.0,4.0,0.0,42.0,1.0,1.0,1.0
0.0,1.0,4.0,131.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,2.0,4.0,70.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,42.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,82.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,52.0,2.0,2.0,2.0
0.0,1.0,4.0,0.0,1066.0,101.0,101.0,101.0
1.0,1.0,4.0,0.0,82.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,42.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,42.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,42.0,1.0,1.0,1.0
0.0,2.0,4.0,110.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,82.0,1.0,1.0,1.0
0.0,1.0,4.0,0.0,52.0,2.0,2.0,2.0
0.0,1.0,4.0,387.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,1066.0,0.0,101.0,101.0,101.0
1.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
0.0,1.0,4.0,42.0,0.0,1.0,1.0,1.0
